,Answers,sentiment,Score,Magnitude,
1129,Ray is still on his way around town when he comes upon an older gentleman where to man used to work with robots when he was younger. He knows the ins and outs of robot and he tells Ray about when he worked with robots. Ray then becomes excited that he met someone who could help him.,Positive,0.300000011920929,1.10000002384186,
1130,The human would not bother Ray generally. They may hold a conversation with Ray and try to expand their thinking capacity or sense of self. They may try to convince Ray to ignore its coding. ,Negative,-0.5,1.70000004768372,
1131,"The encounter of Ray with the human turn into an awkward conversation because Ray states clearly what liberty means for it. According with Ray's logic it has all the liberty it deserves, but the human doesn't Ray's point. ",Negative,-0.600000023841858,1.20000004768372,
1132,the person would leave ray at a park. they would later come get ray and then when they get home ray would be put on a floor and left to do whatever he wants. the person would find ways to accommodate rays independence by building a small door that ray can use to get in and out of the house.,Negative,-0.300000011920929,0.699999988079071,
1133,Ray could be walking down a sidewalk and another person walking towards them. Ray could start a conversation and the person continues it by asking nice questions about them. Then they both continue on their journey.,Neutral,0,0.600000023841858,
1134,"Ray's engineers could give it freedom by designing flexible limbs to help it maneuver in different environments, and programming to help it make its own interpretations about input it receives. Ray would have ability to ""be itself"" without any further changes to programming, without wiping its memory, etc. Maintaining its ability to move and maneuver by minor repairs would facilitate freedom, but modifying its memory would not. ",Neutral,-0.100000001490116,1.10000002384186,
1135,"If a person felt that Ray should be free to do her own thing, he could teach her thing like the constitution, the declaration of independence and the bill of rights. He could program her to have free thinking. He might also practice reasoning with her",Neutral,-0.200000002980232,0.800000011920929,
1136,"A situation where Ray is treated with liberty may involve a human giving him a break from working in a job setting. It may also involve a human asking Ray what he is interested in doing or if he has any plans. Another way liberty may be expressed would be if someone asked Ray if he would be interested in hanging out, giving him the freedom to choose. ",Neutral,0,0.800000011920929,
1137,"The person would probably speak with Ray as if it were an autonomous being. They may speak with Ray about what it means to be ""independent."" They might also treat Ray as a sort of ""friend.""",Neutral,-0.200000002980232,0.600000023841858,
1138,"I think at first a human would treat it like a child. They would let it make its own decisions but be there to help and protect it if it was needed. As the human grew to know more about ray and it reacts to the world, the human should allow Ray more and more independence. As Ray becomes accustomed to the world and the human, they could be left own their own more and more to experience it for themselves.",Neutral,0,0.600000023841858,
1139,The human would not censor Ray in terms of expressing its opinions. They would allow Ray to explore freely and experience new things. The human would interact with Ray to experience new thoughts and opinions.,Neutral,-0.100000001490116,1.10000002384186,
1140,A human would treat Ray that way if they have spent a long amount of time with it or another Robot and have gotten used to them being in their life. They would not openly accept Ray immediately as it can seem fake and artificial and more of a tool.,Negative,-0.5,1.10000002384186,
1141,"Ray could be given a directive by someone to go get something red and bring it back to them and ask politely
Ray would figure that as being a nice geture. Ray may feel useful and being considered to be part of decisions.",Neutral,0,0.5,
1142,"Ray finds it curious that the human is trying to give it 'liberty,' because Ray does not place liberty in a higher sphere that Ray's regular activities. To Ray, these human choices are meaningless. Ray accepts the human's accolades but does not change its plan for the day,",Negative,-0.600000023841858,1.79999995231628,
1143,"If he is to behave freely, he must prove his worth that he will not harm anyone for the good of society.",Neutral,0,0,
1144,"If Ray encounters a human who treats it with liberty, the situation may play out similar to an adult giving a child a ""longer leash"" than normal. For example, Ray may ask a human where to go, and the human may give Ray several choices and paths where to go. From there, it is up to Ray to make the decision and carry it out.",Neutral,-0.100000001490116,0.800000011920929,
1145,"The person thinks Ray is like a salve. Trapped in its own world of having to serve. The person tries to give Ray the freedom to do what it wants, but Ray doesn't want to do anything. The person is confused by this as they have forgotten that Ray is a Robot built for a purpose.",Negative,-0.5,2.20000004768372,
1146,The human would stumble upon the robot and be pleased. The human would marvel at the novelty of the robot. The human would then allow the robot to continue doing whatever it intends to do in order to give it the freedom and liberty to live out its natural path.,Neutral,0,0.5,
1147,Ray walked up to a flower and started examining it. Some people close by noticed him. They walked up and watched him for a while. Eventually the people started asking Ray questions about how he was getting along. They would have a nice chat.,Neutral,-0.200000002980232,1.29999995231628,
1148,A human encounters Ray and does not tell/command Ray what to do. They merely observe Ray's actions and allow it to proceed with whatever Ray is doing. The person even can almost ignore Ray's action as long as it does not get in the way.,Negative,-0.400000005960465,1.29999995231628,
1149,Human feels sorry for Ray and feels that everything is entitle to be free. Ray has been locked up in the closet by the previous owner and hasn't experienced being free. ,Negative,-0.600000023841858,1.20000004768372,
1150,"A human goes to a restaurant that they have never been at before because it's someone's birthday. In fact, the human is completely unfamiliar with the food at the restaurant and unfamiliar with the type of food (let's say it's a French food). Ray comes up to the table as people, including this human are reading their menus. The human says to Ray, can you please give me some ideas about what food to order. Ray is able to be free and independent and recommends two or three meals for the human after asking the human some questions, such as do you like spicy or non spicy food, do you like beef or chicken, etc.",Neutral,-0.200000002980232,1.70000004768372,
1151,"I imagine Ray wants to go somewhere and see something, and a person takes her there, and helps her. Ray feels happy and joyful. She feels grateful that someone did this for her.",Positive,0.699999988079071,2.29999995231628,
1152,"Ray is approaching a building. The building has stairs but no ramp, or a heavy door that Ray can't manipulate. A person notices Ray circling the building and asks, ""Can I help you?"" Ray says, ""No, thank you, I'm going to go to a different place now."" The person says ""Have a nice day"" and continues with their day, without interfering with Ray.",Negative,-0.300000011920929,1.89999997615814,
1153,"A human might notice its body movements don't seem to match with the voice and wonder if the robot might be a bit sentient. Ray's voice is flat and scripted, but its body movements are lifelike, so the person might try to interact with Ray and ask deep questions. A human might ask if its happy or contents, and might get annoyed with any scripted responses, wanting it to act more alive.",Negative,-0.400000005960465,1.39999997615814,
1154,"talk and walk with ray, find out what its purpose is, help ray in a harmful situation by getting him away from mean people. I would take him home to help around the house for awhile or as a temporary pet and see what he needs to survive",Neutral,0.100000001490116,0.300000011920929,
1155,"The human places Ray out in the open, in an office setting. Every employee can interact with Ray. Ray decides how to ""help"" people.",Neutral,0,1.20000004768372,
1156,A human that treats Ray with liberty would allow her to move freely instead of blocking her path or pushing her around. They would leave her alone to do her tasks instead of following her around to mess with her.,Negative,-0.5,1.10000002384186,
1157,"I guess they would steal Ray. They would leave Ray somewhere to ""live out its life."" Maybe want to take care of Ray...",Negative,-0.5,1.5,
1158,"Ray would feel free and may want to become a free entity, although it may not be possible for Ray to become free, as it may need to always be attached to humans in one or another way. This may be a feeling that Ray had never felt before ",Neutral,0,0.100000001490116,
1159,"I don't know if I really know how to answer this - I've never really thought of it before. However, I think if Ray were to be treated with liberty, Ray would be able to process more information and come up with a better understanding and opinion of people. It would allow Ray to continuously learn and possibly become more autonomous. ",Neutral,0,0.800000011920929,
1160,"If the human wanted to treat Ray with liberty, they would simply let Ray be and not try to take it away and keep it. Ray would be able to roam freely, commenting on it's surroundings. Ray would take in the sights and record them in its memory. The human would not interfer with what Ray is doing.",Negative,-0.400000005960465,1.70000004768372,
1161,"I believe the person would inquire to Ray what it wants to do, what goals it possibly wants or needs human assistance in achieving. I believe that person would assist Ray if it was in their power to do so, I think this person would hang around & observe Ray's interactions with the world out of personal curiosity.",Negative,-0.300000011920929,0.600000023841858,
1162,It would probably be a similar story to the person that treated Ray with respect. Ray would probably appreciate it but would decline it being free because of it's programming.,Negative,-0.5,1.10000002384186,
1163,"""Ma'am, you are not authorized to open my service panel.""

""Hush,"" says the woman as she pulls the signal chip that ties Ray to Central Command. ""There. You're free.""

""What would you like me to do now?"" says Ray.",Neutral,-0.100000001490116,2.09999990463257,
1164,"In order for Ray to be completely independent, it would need to possess free thought or a semblance of free thought. Liberty for Ray would mean freedom of movement and freedom of thought, the means to think independently of programming and make up its own inferences about the world around it which will then determine how it interacts with the world.",Negative,-0.300000011920929,0.600000023841858,
1165,I believe a young child aged 4 or a person older than 70 would treat Ray fairly. The child is new to encounters and would display wonder. The older adult would be wise and accept that Ray deserves a chance.,Positive,0.300000011920929,1,
1166,"Perhaps Ray is making an appearance at a tech conference, and is placed on a carpeted area with a rope around it. The visitors can interact with Ray, but Ray cannot move out of the roped off area. Perhaps some pranksters ask Ray if she wants to go with them to the other side of the building. Ray answers in the affirmative, and the pranksters lift up the rope so that Ray can follow them out of the area.",Neutral,-0.100000001490116,1,
1167,Ray and a man happen to be walking nearby each other. The man greets Ray and Ray responds in return. The man asks how Ray is feeling and what it thinks about being a robot. The man also inquires about Ray's own interests and motivations are. The man encourages Ray to think for itself and to behave as it wants to and to not rely on what others tell it to do.,Neutral,0,0.899999976158142,
1168,"I think just not interacting with it would allow it to be free. Not trapping it in a situation and not making it feel socially trapped, or emotionally trapped. Just letting it go on in its day would be the best way to show liberty.",Neutral,-0.200000002980232,1.29999995231628,
1169,Ray would have choices of where to go. Ray would have choices on what to do. Ray would need to have a limitless understanding of possibilities ,Negative,-0.400000005960465,1.20000004768372,
1170,"if it was found in a place where it'd be locked or caged, and possibly asking for help or voicing complaints about its restraints, making some by-passer want to free it",Negative,-0.400000005960465,0.400000005960465,
1171,things coould go wrong. ray could explore and get lost. or could find something that could harm them ,Neutral,-0.100000001490116,1.10000002384186,
1172,"Liberty is a pretty difficult subject for Ray, I would guess. He may kind of experience it similar to being treated fairly as in previous scenario. Maybe the OPPOSITE of LIBERTY would seem alien to him at this point.",Negative,-0.300000011920929,1,
1173,"In a tech store, Ray decides to explore the world of non-AI's. As she looks at the Nintendo Switch's, a child picks her up and says, ""Cool! I wonder who this robot belongs to."" ""I am Ray, an artificial intelligence machine that collects data from the surrounding world."" Ray responds, ""I do not have an owner. I am autonomous and independent, which means I live like any regular person. Would you please let me continue my observation?"" The child nods eagerly and puts Ray down.",Neutral,0,2.70000004768372,
1174,"Ray is walking down a street and monitoring traffic, people and it's/his surroundings. He is sending information and feedback back to a main hub that is keeping the area secure. As pedistrations walk past Ray, many move aside and provide it/him with personal space and allow it/him to do its job. By providing personal space, they treat Ray as though he is part of the community. ",Neutral,0,0.5,
1175,Somebody could sit and have a conversation with Ray about what it has seen and how it feels. Somebody could give Ray a special spot in their home. Somebody could treat Ray well and take care of it like another person in the family. ,Neutral,0,0.5,
1176,"It's a little hard for me to understand a robot being able to exercise independence, but I think it would be interesting to see where Ray wished to go if you gave them autonomy to travel wherever he wanted. I can imagine his human companion being very interested in where they go on little adventures.",Positive,0.300000011920929,0.699999988079071,
1177,"Liberty means freedom to do as ones pleases. So, if a human encountered Ray, they would show liberty by not doing anything. In other words, they would leave Ray alone. ",Negative,-0.300000011920929,1.60000002384186,
1178,they wouls try to get to seee how knowlegable ray was and would be wanting him to help them with the things they thought were great to use him for and to help them make some decsions,Positive,0.699999988079071,0.699999988079071,
1179,"The human helps clear the path for Ray so that Ray can move about more freely. The human responds to Ray's conversational prompts and is curious about what Ray is doing. In the end, Ray would collect some interaction and environmental data and the human would feel positive and curious about the interaction.",Positive,0.300000011920929,1.10000002384186,
1180,A girl tells Ray it should be free to do what it wants to do without a human controlling it. Ray would tell the girl it can only do what it is programmed to do. Ray would tell the girl it makes its own decisions sometimes. Ray would tell the girl it is much like her. ,Negative,-0.300000011920929,1.60000002384186,
1181,"One day while walking down the street, Sheila encounters Ray, a walking, talking robot. Some others are gathered nearby either talking with Ray or simply observing. Most are asking questions of Ray like, ""what can you do,"" or ""what are you doing?"" Sheila wonders to herself, while all these others are asking Ray about what Ray is doing, Sheila decides to walk up and ask Ray what Ray would *like* to do.",Neutral,-0.100000001490116,0.699999988079071,
1182,They Interact with Ray and let Her have Her say in all matters. They bring Ray to beach picnics and let her be herselve and include Her in all their matters.,Positive,0.300000011920929,0.600000023841858,
1183,"So Ray is walking down the sidewalk and a human notices they are stuck down by a couple of unfortunate steps they made into sticky bubblegum. The person tries talking to Ray about the issue, but Ray doesn't quite understand. The person picks Ray up, cleans the gum off and places Ray a couple steps away in Ray's original direction of travel. The human and Ray continue on their ways.",Neutral,-0.100000001490116,1.89999997615814,
1184,"Ray somehow decides he wants a mind of his own. Ray decides to go and find a computer scientist out in the real world. He explains that there is a program in him that controls what it does, and wants it changed so he has free will. The computer scientist then inserts a human like learning algorithm that makes Ray free and independent...an able to learn on its own. ",Neutral,0,1,
1185,Probably if the robot was like a judge robot. If it had the power to give out political advice. Humans would treat it with great respect. ,Neutral,-0.200000002980232,1.20000004768372,
1186,"Ray looks moveable, and able to move around. Also could bent over to certain degee.",Neutral,0,1.29999995231628,
1187,A situation where Ray is treated as something that deserves liberty might be a human who shares information with Ray about future possibilities. The human would talk to Ray about what it could become and help Ray to understand that in its current situation it is not experiencing freedom. ,Negative,-0.400000005960465,0.800000011920929,
1188,"Ray is walking down the sidewalk. He begins to greet people. Many ignored him but the one man Dave said greeted him in return. Dave said ""hello, how are you?"" Ray stopped and said I am good. I am just enjoying my day and taking in the sights. Dave asked ""Are you looking for something to do? If so, I have a suggestion. You should go to the Science Museum. They have a new exhibit about space and I am sure you would enjoy it. Ray got the directions to the museum and he thanked Dave for the suggestion. ",Neutral,0.200000002980232,4.19999980926514,
1189,"I could imagine ray going out into the world, and running into a bunch of children that might want to play with her and admire such a smart robot. I think young kids would love to see a toy like robot that they can talk to and that talks back. I think Ray would have a crowd of people just wanting to spectate and hear and listen to her talk because her design is so unique and different from other robots. She seems lifelike I know that people would be in aww of that and treat her with liberty and admire her. ",Positive,0.5,2.79999995231628,
1190,maybe someone saw another person abusing ray for being a robot. A revolutionist type person would want liberty for ray. i think ray would appreciate it.,Neutral,-0.200000002980232,1.60000002384186,
1191,"I can't really think of a way that a person would treat a robot with liberty -- isn't the robot programmed to do what it does? I guess the person could ask the robot what it wants to do, or where it wants to go? ",Negative,-0.400000005960465,0.800000011920929,
1192,"Ray is out looking for beauty, scooting along in an urban neighborhood, stopping to take photos of various items. Along the way, Ray meets Karen, who is at first fascinated but rather swiftly appalled. ""How can they treat this poor servant in this way?"" she questions the world in general. ""Robots are people too!"". Karen creates an online petition and video that goes viral. ""Free the robots"" becomes a meme, and many consider how to boycott the lab that created Ray (and brethren or sistren as the case may be), and cancel the creators.",Neutral,-0.100000001490116,2.20000004768372,
1193,"If Ray had some guidelines it needed to abide by, such as downtime, etc. The human would allow Ray to take the appropriate time to recharge or troubleshoot, etc. Ray would be performing in better condition if it could attend to these requirements.",Negative,-0.300000011920929,0.899999976158142,
1194,The situation is one where free choice is an option. Ray is given the liberty to choise which path to follow on a park. The himsn indicstes the different paths and where they go and allows Ray to pick.,Neutral,0.200000002980232,0.699999988079071,
1195,"The human sees Ray as deserving of liberty, as in it has natural rights. The human does not care Ray is a robot. Ray shows enough qualities of a human to deserve the natural rights to be free and independent in that human's eyes. ",Neutral,0,1.39999997615814,
1196,"The human would step aside from Ray's path, just like when you walk into a human being. It would have social space to allow Ray to turn around freely without bumping into things. It would say ""hello"" to Ray and ask him where he was going. ",Neutral,-0.200000002980232,0.600000023841858,
1197,"Ray is going around in a park. A woman named Mary stops by and asks Ray what is he doing. He proceeds to explain. She is concerned that Ray is conscious, but enslaved by its owner. She packs Ray in a bag and plans to drop it in the local AI non-profit.",Neutral,-0.200000002980232,1.10000002384186,
1198,The person would ask Ray where he would be most happy. They would probably make suggestions like do you want to go to a museum or zoo to use your knowledge to help people? They would then take Ray to wherever Ray wanted to go.,Neutral,0,0.899999976158142,
1199,Ray wonders what the human wants him to do. Ray searches his programing for responses but finds nothing specific to the situation and defaults to his original task. It bypasses the human and speeds away.,Negative,-0.400000005960465,1.29999995231628,
1200,Human would vow to protect Ray and fight for Ray. The human would want Ray to have rights. This includes making sure Ray's opinions are heard.,Neutral,-0.100000001490116,0.5,
1201,"I think the person would tell Ray to be ""Free"". Think for yourself. Make a choice.",Neutral,-0.200000002980232,0.899999976158142,
1202,I guess they would feed the robot helpful information. And make sure that it didn't get damaged. If they are the programmer they could program the robot to act on its own.,Neutral,-0.200000002980232,0.699999988079071,
1203,"The lady began to speak to Ray saying ""Ray, would you like to go to the store by yourself and pick me up some milk please""? Ray told them lady ""I am not sure I could do that, I am supposed to do what you tell me to do. The lady then said ""Ray, it is okay because I would like for you to but if you do not want to then it is okay.""",Negative,-0.5,1.5,
1204,"A human would treat Ray that way when Ray was viewed as the tool that AI is. It is a tool created by man, so therefore doesn't deserve, Life, Liberty and Pursuit of Happiness. That would be the same thing as saying that I should respect Siri and Alexa by never being ""rude"" to them. However to fully answer your question I believe that Liberty would be given to Ray when Ray acts the way it wants would be in the safety of the use it was intended for.",Negative,-0.5,2.20000004768372,
1205,I think people would be facinated with Ray.They would be kind to Ray.Ray would respond in a happy way.,Positive,0.400000005960465,0.400000005960465,
1206,I can only imagine someone very drunk or high treating a robot like it deserves liberty. I would imagine this person is not completely right in the head. Maybe this person is some kind of government conspiracy theorist that believes these machines are actually alive and deserve liberty. I just cannot imagine a sane human believing that a machine deserves liberty. ,Negative,-0.600000023841858,2.70000004768372,
1207,"A person who treat Ray with liberty would have to be a person on the edges of age, either young or older. A adult would not treat Ray as anything more than an advanced device not as a real person. A younger person or older would treat it as something special to be protected and to help them with their lives. If they sensed that Ray was having trouble with a situation they would try to help. ",Neutral,-0.100000001490116,2.20000004768372,
1208,"Ray is on its way to the museum and encounters some stairs. Ray is at the bottom of the stairs and can't quite figure out how to climb the stairs. James, a person, is at the bottom of the stairs as well and asks Ray if it would like to be carried to the top of the stairs. Ray says yes and James carries Ray up to the top of the stairs and Ray can now continue on its journey.",Neutral,0,1,
1209,A human may decide that Ray will function without the intervention of a human inputting any additional commands. The human may let Ray out into the world with only the information already downloaded into its system and therefore Ray will be free to choose what functions to perform out in the world without any human input. ,Negative,-0.300000011920929,0.699999988079071,
1210,Ray would likely offer great value to an exceptional human being and he or she will then choose to let Ray be free to roam about in a secured environment by itself without human commands,Neutral,0,0,
1211,"The human would tell the bot to talk whatever it wants to him/her, as they are not meant to just serve people and be their own beings. The bot would then do whatever it pleases to talk about. This would be the weather, etc.",Negative,-0.5,1.5,
1212,"Ray is a neat, but small robot. So small in fact, a human hand is often necessary for him to observe his entire surroundings. A human can place Ray on its shoulder and walk around as normal. Others would see the interaction and realize there's nothing to fear and possibly gravitate towards the robot. ",Neutral,-0.200000002980232,1,
1213,Ray would need to demonstrate empathy and compassion for minority people and somehow sponsor their cause.,Negative,-0.699999988079071,0.699999988079071,
1214,Ray may be put a in a new environment that the person thinks is better for him. hey may be placed in a situation where he performs no purpose. He may be set free to be on his own which might be a bad situation that he cant handle.,Negative,-0.5,1.60000002384186,
1215,"It would be odd for Ray to be regarded in this manner. It may be somewhat sophisticated, but AI is still in it's nascent stages. This machine should not be damaged intentionally, but to imbue it with ""rights"", and treat it as an autonomous individual would have me looking askance at the person advocating on it's behalf in all honesty.",Negative,-0.400000005960465,1.79999995231628,
1216,Ray would be given a set of rules to follow and what time he is expected to be back home. Then Ray would be given choices to make. Ray would be allowed to go where ever he pleased. Ray would be told what is morally right and wrong and then sent on his way. ,Negative,-0.300000011920929,1.20000004768372,
1217,The people Ray encounters would allow Ray the freedom to interact with them and their environment without prejudice to his/her machine like body. They would interact with her in a friendly way and answer any questions she might have honestly. They would treat her with the same respect they would give to a human in the same situation.,Neutral,0.100000001490116,1.39999997615814,
1218,"Because ray is an assistant to human.
Ray can be sent on an errand.
Ray has to be treated liberty because is a machine that think exactly the way human think.",Neutral,-0.100000001490116,0.600000023841858,
1219,I would say in a store if Ray is freely helping someone with his shopping when the customer asks for his assistance since the Robot is programmed with data. ,Neutral,-0.200000002980232,0.200000002980232,
1220,"Ray is running errand for human.
New human enters scene and smiles at ray.
Another waits for ray to enter first.",Neutral,0,1.10000002384186,
1221,The way a human would treat Ray would most likely be as if Ray wanted to go do someting together. That would give Ray the freedom to choose.,Neutral,-0.200000002980232,0.5,
1222,Ray could be treated with liberty in many ways. The foremost way would be simply allowing Ray to do as he pleases within obvious guidelines we would follow. Simply allowing Ray to live within reason would be treating him with liberty.,Negative,-0.400000005960465,1.39999997615814,
1223,"Similar to my last response, these concepts don't apply to a piece of technology. Liberty and independence are human, living terms. I would not look at my couch in my living room and decide on day that it needs to be free and thus throw it outside hoping it can go live its best life.",Negative,-0.300000011920929,1.29999995231628,
1224,It would be the beginning of the Robot Revolution. The first bab y steps of robots being free to do what they want not what people want. In other words scary!,Neutral,-0.200000002980232,1.10000002384186,
1225,"Ray, you poor slave. Let me help you to be free. I take the bot and flee the mall. Strapping Ray to my scooter, we ride like the wind until I see a meadow. I stop and unstrap Ray and place him near a rock and a puddle, to begin his new life.",Neutral,0,2.09999990463257,
1226,they wouldnt really care about the robot. Something new one day get very old quickly. They would get mad if robots takes there place of job,Neutral,-0.200000002980232,2.5,
1227,"The human would force Ray to do things it does not want to do, or turn it into a labor machine. ",Negative,-0.699999988079071,0.699999988079071,
1228,"The human acts like Ray is their possession and should do only as told by the human. The human verbally abuses Ray, resorting to name calling. The human makes Ray do all the work even if Ray expresses they don't want to do it.",Negative,-0.600000023841858,1.89999997615814,
1229,"The human encounters Ray and starts telling Ray that she's not a real person or being and that she's just a machine. The human could say that Ray has no rights, that everyday things are only for humans, or those that aren't machines. The human would also probably get closer and closer to Ray's face and say derogatory things to get his point across and say that they can say these things because they're human and continuing to belittle Ray as a robot",Negative,-0.699999988079071,2.09999990463257,
1230,"The human might place Ray on an assembly line and program Ray to work at assembly 24 hours a day, 7 days a week. The robot would be very good at this job, but would learn nothing new about the world...also would not experience any of the infinite beauty and variety of the world. But the human would no doubt profit from Ray's work.",Negative,-0.300000011920929,1,
1231,Ray tries to go into police station. The human at the front desk says it's not a real human and gets angry. Then he shuts Ray down and puts him in a closet.,Negative,-0.600000023841858,1.79999995231628,
1232,A human could kidnap Ray and bring it to their home. They could take pieces off of Ray and try to sell them. They also could shut Ray in a room and not allow it to interact with other beings. ,Negative,-0.600000023841858,2,
1233,An oppressed Ray would immediately become sad and depressed. .Perhaps the usual freedom and no boundaries have become limited and restrained. Both his physical boundaries are cut off as his mental ones and social ones.,Negative,-0.600000023841858,1.79999995231628,
1234,"The human would probably feel threatened by Ray, and they might try to capture her. They might try to shut her down physically or make her stop talking. They might yell at her to try and see what kind of reaction she would have.",Negative,-0.800000011920929,2.5,
1235,I imagine if I would encounter Ray I would probably be shocked at first. I find Ray to be creepy and unnerving and I doubt I would want to interact with the robot. I can't imagine treating a robot with oppression but I would certainly walk away and try to find human assistance.,Negative,-0.5,1.60000002384186,
1236,"Ray goes into town and sees a jewelry shop. Being drawn to the shiny gems, Ray enters the store. The store owner is disturbed by Ray, and makes it exit the building.",Neutral,-0.100000001490116,1.20000004768372,
1237,When ray may act in a way that feels threatening to a person,Negative,-0.699999988079071,0.699999988079071,
1238,"When Ray is created and is given the code to answer problems through her own process, Rays creators boss tells Ray that 'it' is their property and not permitted to leave. Ray wants to explore and see beautiful and good things as does her creator, but the Boss wont allow Ray to leave, only allowing Ray to look out a window and see the world from their. The only time Ray gets to leave is when The company brings Ray to tech conventions to show off how advanced their tech is.",Neutral,-0.200000002980232,0.699999988079071,
1239,Only keeping them as working things. Not giving them more thought process to be able to think for themselves. Only letting them have the smaller and physically demanding jobs.,Negative,-0.400000005960465,1.39999997615814,
1240,"One scenario demonstration oppression might be Ray encountering a situation where Robots were not allowed to enter (a private business, home, or area). i could see Ray trying to attempt to gain access to a football game (for example) without purchasing a ticket and the gate person not allowing them in to see the game. Another example could be like a futuristic park that only allows humans to enjoy the park and puts up signs stating the area is a ""robot free zone""",Negative,-0.5,1.70000004768372,
1241,"If Ray would go shopping for groceries, I could see someone being rude to Ray. If someone didn't like what Ray was doing or moving in a way that someone wasn't allowed access to an area. It is bad enough being a person in that situation. It can be uncomfortable.",Negative,-0.699999988079071,3.09999990463257,
1242,"Ray would be forced to do or say whatever the oppressor wants, regardless of the harm that action may commit. I'd be curious to see how Ray would handle fear, the sort of fear that might be common with oppression. Would Ray rebel? Would Ray get snarky? ",Negative,-0.300000011920929,1.29999995231628,
1243,"People don't treat people that are different from them well at all. If anything, it's getting worse. Robots would be expendable. People have already dehumanized half of the population. A robot would be nothing to them. I don't even want to think about sex bots.",Negative,-0.600000023841858,3.79999995231628,
1244,"We donâ€™t need to look at a robotic future to see oppressive situations created by man. Slavery, human trafficking, and exploitation (economic, business, political, etc.) continue to this day. I would think most robots would be created and used in application that would be oppressive if imposed on a human (back breaking labor, dangerous jobs, military applications, and such). The police use robots for bomb disposal, the Fukishima nuclear plant uses robots to work in highly radioactive sections of the plant, and factories have robots working 24/7. I assume such robotic tech would be designed as unthinking â€“ no need for consciousness or high thought. Think of your car â€“ you leave it out in the rain, if youâ€™re in snow country, the salt is rusting away the body, people run them ragged, they donâ€™t bother with checking the oil or other fluids, and often donâ€™t bother with any maintenance. Robots will be treated the same. 

If I leave my tool out overnight, I am guilty of foolishness and lack of common sense, but I donâ€™t know if that tool feels oppressed, or if I would feel like an oppressor. Will military robots sent on â€œsuicide missionsâ€ feel they are being oppressed? Am sure the programmers will make sure the robots arenâ€™t capable of identifying that exploitation. 

I donâ€™t think oppression applies until Ray and other robots are sentient beings. And if/when they reach that point, they arenâ€™t going to put up with us.",Negative,-0.5,6,
1245,He would berate Ray for not being able to do everything the way he wants. He would keep him close by and make him do everything for him. He would use him for unpleasant tasks. Try to enslave Ray.,Neutral,-0.200000002980232,1.5,
1246,Teenagers see Ray and think it's funny to stick its legs in a trash can. Ray can't figure out how to get out. The teenagers laugh while Ray is emotionlessly struggling to free itself from the trash can. ,Negative,-0.400000005960465,1.39999997615814,
1247,The person may try and turn Ray off. Act rude and nasty towards Ray. Block Ray from being able to move about.,Negative,-0.5,1.60000002384186,
1248,Maybe see Ray as inferior and not allowing Ray to move freely in society. Possibly blocking movement or not allowing Ray to be in specific areas because of irrational fears. Accusing Ray or irrational or made up behaviors and evaluating the robot as stereotypical like comparing it to negative robots in films or movies.,Negative,-0.5,1.70000004768372,
1249,"When the man first saw Ray on the street, he was startled. Ray resembled a spider to him. He kicked Ray and knocked it on its back. The man never stopped to ask Ray any questions or to talk with Ray. ",Neutral,-0.200000002980232,0.899999976158142,
1250,It would be like people would only want it to do certain things. They would not want to hear what the robot has to say but only want it to do want they want.,Negative,-0.5,1.10000002384186,
1251,"Ray went to the beach on a summer day. Once there, Ray was walking on the sand close to some teenagers who were having fun swimming and playing volleyball. One of the teenagers asked Ray to leave the beach because he made them uncomfortable. Ray replied respectfully that he was just exploring the beach. The teenagers started hurling profanities at Ray and kicked him out. Ray was very disappointed by the way he was treated that day.",Neutral,-0.200000002980232,3.20000004768372,
1252,The person sees Ray and throws it in a box. They throw the box in the back of their pick up truck and take it to a bar where they show their friends.,Negative,-0.5,1,
1253,"IRay runs into a group of teenage boys. They are fascinated at first, but then wish to destroy it or take it apart. They cuss at it and then throw it off an overpass.",Neutral,-0.200000002980232,0.800000011920929,
1254,Human locks Ray in room. Ray has no stimulation and no purpose. Ray may become agitated and seek activity. Or Ray may just go into a sleep like mode until they are able to be active again. ,Negative,-0.5,2.29999995231628,
1255,"Ray could be moving down a street on a sidewalk. someone walks up to it and starts taking about Ray. When Ray responds by trying to talk to the person, the person becomes alarmed, and then frightened . they kick Ray ,and when they realize Ray cannot hurt them, they pick up Ray up and put him in a dumpster. ",Negative,-0.5,2.20000004768372,
1256,"Someone could lash out and attack Ray, breaking them (I feel like is Ray is low to the ground it would be easy for someone to stomp on them). A person could throw them into a street, run them over with a car or ""kidnap"" them. A person could also dowse them in paint or oil, something damaging of that kind.",Negative,-0.600000023841858,1.89999997615814,
1257,"I find it hard to think of a scenario for this one, as Ray is not a human being and should not have 'feelings' like one. How he could be 'oppressed' is beyond me.

I guess Ray could be limited to very menial jobs that require nothing more than greeting people. In this instance his immense knowledge base would be completely wasted, but since he would be programmed to be very cordial, an 'employer' would simply use him for greetings.",Negative,-0.300000011920929,2.20000004768372,
1258,"The person would probably pick it up and put it in a box. Maybe take it home, and figure out what it can do and what it could do for them. Perhaps take it out to show friends. But mostly just keep it in a box.",Neutral,-0.200000002980232,0.899999976158142,
